id,y,T,Ma,x1,x2,x3,x4,x5,z1,z2,z3,z4,z5,w1,w2,w3,w4,w5
1326,512.997585,1,0.498766028,0.338287448,-0.042567578,-2.378226088,-1.0326553,-1.275508799,-0.649663152,0.566925818,0.624655143,0.139533667,-0.176325645,0.079008671,1.916775093,0.363716918,0.598811697,-0.507331325
1080,484.883649,0,,0.624012868,1.678782401,-1.168148203,-0.311286094,-0.609153315,0.435751363,0.735259332,-0.037684958,0.623742082,0.873032889,1.204478087,-0.724433462,-1.505372025,0.952910886,1.178049966
3612,479.8321097,1,-4.570347929,-1.613015689,1.535615991,-0.051355996,0.299599711,-1.219497491,-2.601192898,-0.321705375,-1.00526166,-0.972713317,-1.352740983,-0.725719835,-1.372602545,-0.023811267,-0.41738934,1.667867878
1672,465.1411343,1,-3.069103867,0.763958791,0.821188666,-0.477355976,1.334514316,-0.310558104,0.994656583,1.490126374,-0.401850738,0.124563234,-1.390150395,-1.079295276,-0.909304777,0.367129383,0.835473412,-2.842659009
2506,512.6794634,1,0.004778766,1.663606234,-1.688533455,1.008296255,0.854161925,-0.278488986,-1.781355861,1.437898773,-0.584107896,-0.009220828,0.376317079,-0.997904903,0.656196446,-1.803947354,1.248587851,0.055479779
2004,504.0360258,0,,0.405431679,0.679955296,0.924018926,1.105984037,-0.021842052,1.574575614,2.01013625,2.025439368,1.259262953,-0.313562153,-0.889260339,-1.095491916,1.350427213,0.207468973,-0.567845475
2253,515.5985768,1,-0.265116981,1.376038132,-0.132188434,1.842828119,-1.319626169,0.24017613,-0.255667028,-2.160628261,0.407379157,1.049944547,0.716122853,0.162763862,-0.654138624,0.346655042,1.675059159,-0.460478573
1696,479.7718585,0,,-1.453559829,-0.62024609,0.37415819,1.299166261,-0.463716155,1.150279623,0.13278119,-0.445543414,0.949046616,1.598319612,-0.188245068,-1.281167391,-0.272925538,-0.085700075,0.035626197
3711,523.7370575,0,,-1.04898974,-0.179697019,0.616084841,0.705475207,-0.351594697,-0.3793149,0.743950338,-0.111308642,-1.771478187,-0.373367871,1.183830528,0.514762332,1.715211858,0.438074182,-1.140105479
125,485.8000731,0,,0.102460148,-3.891568576,0.819330351,-0.366801207,0.960128784,-2.126074601,0.659059139,-0.153278504,0.342538967,0.166556411,-1.007927939,-0.15855212,0.46302723,-0.241247237,0.392967983
3159,531.6862693,0,,1.602767246,-0.56123517,-0.135431001,-0.128437007,0.660606743,0.833802506,-0.410000071,-0.137000899,0.053560111,0.523897004,-0.582634548,-0.03869033,1.468902034,-0.410652536,-0.933577482
195,504.3801983,0,,0.07038283,2.306179217,0.767187153,0.337871911,-1.192737028,-0.819810057,0.082771759,0.768892163,0.775047766,-1.641718064,-0.021629056,-0.545648788,-1.334228106,0.343358677,-0.414948202
3810,497.9981386,0,,0.426020439,-0.343421713,-0.44493191,-0.932057126,0.58541057,-0.457627892,0.765646897,1.218260857,1.254607104,0.559517253,-1.077372335,-1.429116931,1.299399483,1.172949805,-0.836383298
4434,475.9740722,1,-4.650164966,-0.611144287,-0.403791373,-0.839470335,1.161311746,-1.137613484,0.478199466,0.331068194,-1.182659648,-2.050139831,0.920761712,0.34563786,-1.335359815,0.006861613,-0.354776582,-0.674397618
73,539.7395696,1,3.199830954,1.73583058,0.480768059,0.784385564,0.112519093,0.14783895,-1.619145921,0.54227992,0.879022224,-0.972167932,0.012812165,0.650931051,0.580682084,-1.041974546,0.696924498,-0.165910465
1864,536.3906672,1,2.716169574,-0.092552346,-0.041546288,-1.268095208,0.50979441,-0.193914805,-0.654784561,0.47663744,2.21764724,0.638208063,0.660983133,0.287547723,2.974766967,-0.032132908,-0.786862805,0.744995512
1749,490.2937945,0,,1.214696343,-1.820866194,-0.284078524,-0.721926113,-0.560118747,-1.181589028,0.132080078,0.466947968,1.415483678,1.52053603,-1.233834062,0.539842046,-0.093937658,-1.31801418,-0.312267075
223,509.8042199,0,,-0.182912804,-0.208989235,1.986227772,-0.651266533,0.376784409,0.069311013,-0.039651143,0.400391951,-0.770140635,-0.310619182,0.489938756,0.672098579,0.968789728,0.1146875,-1.37932306
653,479.6217189,1,-0.26257188,0.28158177,-1.471001787,-0.42982982,0.686791109,-1.466484445,0.368538835,0.57942507,1.397674206,-0.122349194,-0.366133231,-0.296377925,-0.516756806,0.197427368,0.575599299,-0.960998404
2501,513.9716971,0,,0.321099226,-0.061541012,1.572841619,-0.251813827,1.088259342,0.249378822,0.057263715,-0.697436619,0.703825117,-1.262339201,1.4600219,-0.924186053,-0.725855163,-0.624703862,-1.466136552
1325,509.8987666,1,-1.747258819,0.644185211,0.624647426,0.258135831,-0.251898302,-2.289623362,-0.684662519,-1.31152248,-1.168906701,-1.272811146,-1.23683917,-2.010293943,-0.190837475,0.466940902,0.69695669,0.526288256
3366,510.3717644,1,1.368931094,0.53487252,0.522859097,-0.636884797,-1.216213174,-1.123997287,-0.220515186,-0.008474527,1.376620867,-1.316076493,0.183282996,-0.414320475,0.263190173,-0.755047305,0.647453104,-0.984811602
3822,511.9934081,1,0.475412451,-1.51830591,-1.345839959,0.534484368,0.006797059,0.163413728,0.48723239,-0.32990727,0.368596987,0.002686871,-0.929071154,0.045072296,0.775720137,0.036988706,0.496612795,1.216175946
966,515.7030366,0,,-1.246166758,1.183579186,1.28151855,-0.562441652,0.17846662,0.546094652,-0.504759503,1.501289412,-1.291891518,-0.812591284,-2.221512346,2.060946712,-1.132592355,1.411739591,1.806781351
754,518.2059972,0,,-1.731834089,-0.290005422,-0.752663324,-0.025243997,-0.057226185,-0.093706648,1.662617168,1.17890136,0.208841788,0.210135577,0.194813893,1.089506703,-1.248275776,0.600927345,0.427962437
4488,499.1065064,0,,0.879765213,-1.04393387,0.913230803,0.200539807,0.035704939,-1.392151759,0.99459777,-0.904522399,0.20314468,0.34554603,-0.539992701,0.738994752,-1.355163324,-0.18895043,1.262732236
2881,504.2665976,0,,0.789388753,-0.113685648,-1.083045998,-0.670101299,0.464825339,0.152509598,-0.747730235,-1.980853291,-1.20664068,1.389239926,1.542885512,0.014047041,-0.619597534,-0.346044324,0.457349265
4821,513.1279936,0,,-0.291307491,-1.2413723,1.321328099,-0.516607836,-1.141394943,0.20479796,0.977120337,-0.57253141,1.015280196,0.48772216,0.036719418,0.677063173,0.080355214,-0.407791042,1.74431057
1038,506.2597911,0,,0.084782043,-0.040958289,-0.023971468,-0.233898006,1.48431352,-0.04892335,-0.78803627,-0.109344562,0.102295447,-0.590473799,-0.885349976,-1.049087222,2.54658849,-0.465563237,-0.476021961
3322,499.2423795,1,-0.548088269,-0.227929883,-1.090013585,-2.294642987,0.218849786,-1.16696954,0.281329986,0.598018776,1.874050218,-1.097391526,-1.863725228,0.865939596,0.273867619,2.288390273,0.24831716,1.441819428
2047,509.6868049,1,-0.327455044,-0.153197082,0.024314743,-1.082185556,0.101846009,0.389519536,-0.358293086,-1.51655648,0.017272825,-0.371909899,0.506596892,-0.541628632,-2.112850855,-0.704146327,-0.554681945,-1.596290412
1622,489.1108985,1,-3.952180432,-0.779664109,-1.586705319,-2.366020639,0.901605274,-0.713573509,-0.282826811,-0.510260528,-0.061453972,-0.117821142,0.178588303,-0.378423507,0.110737608,1.643733589,0.838747447,0.170059329
2230,515.6811324,1,0.138584621,0.006886842,-0.691828045,-0.18076067,1.446481166,0.739941919,0.550668906,-0.464963989,0.040991839,0.762564485,1.403105922,0.260689604,0.267177636,2.216797223,-0.697438252,-0.833146249
3320,502.9244568,0,,1.998910237,0.304249784,0.301949024,-0.859806125,0.437501304,0.173369995,-0.711786163,0.856015519,0.591632481,-0.247947477,-2.065971397,-0.984546372,-1.078590943,0.23929755,-1.058358136
3250,507.2440591,1,0.400504523,-0.110353465,-0.165768048,-1.467003364,-0.307130999,-0.485795228,0.768387843,-0.569902026,0.771570935,-1.824831911,-1.110143246,0.607074831,0.447041519,1.231726044,-2.146059524,0.078943145
462,488.9160037,0,,-1.334198572,-0.746112814,-1.252063366,0.624403604,-1.622553105,-0.459563311,-0.924051589,1.223705835,-0.122377325,-0.525890549,-1.537492293,0.239131294,-0.323725098,-1.153510271,-0.210264775
932,525.470606,0,,-2.020040705,1.337928978,-1.094981317,1.63488734,1.20518228,0.058621931,-0.735116016,-0.253539411,0.91754848,0.7837857,0.787464453,1.640174544,-0.505300452,-2.574767591,1.635100346
536,498.2903986,1,-1.082278272,0.509191958,-0.839239269,-0.097263315,-0.019710729,0.141630267,0.520802969,-0.028572783,-0.306956139,1.492765866,-0.581403041,0.340728558,-0.217512196,1.638623119,1.550570678,0.347158362
2022,509.599841,0,,0.519451666,1.867854818,-0.251195458,-1.257858869,0.637879344,-0.07110268,-0.406968482,-0.93552304,-0.990986661,-0.904811346,-1.142503681,1.44993238,0.841741978,0.915938944,-0.336337037
4991,513.1959239,1,1.705689953,0.31259355,-0.539844438,-0.432347181,2.620076239,-0.336029892,0.383309342,-0.459354414,1.106398309,1.630595329,1.114659888,0.539045107,-0.443597733,0.205287075,-0.481367569,-0.437915838
2602,510.427696,0,,-0.722227229,-0.365746651,-0.276863838,-0.118491748,0.340952234,1.706070092,-0.648137731,-0.233835273,-0.404671823,-2.098687841,-1.984908463,0.6467749,-1.162922445,0.253922457,-2.510334338
3993,483.0177458,0,,1.277728729,1.589571609,-0.022774509,0.110267048,-1.102480855,-0.140861451,-0.321998821,0.079472095,-0.744816618,-1.417113609,0.303596396,-1.55937307,0.252764006,0.072913569,0.62598122
4468,501.4784482,1,1.108550854,1.431048566,0.55856896,-0.942644169,-0.372830499,0.378295253,0.439552307,-0.191223194,-0.040197853,1.032753535,0.051031545,0.811457295,1.29382357,0.794243655,0.103337695,0.303813643
184,501.1168787,0,,-1.900976513,0.902807178,-0.632288283,-0.389304933,1.00337745,-0.456159902,0.419392781,-1.730358923,0.278683717,0.809408132,0.847455267,-1.048375135,-0.276754675,0.188866724,-0.1913803
2296,498.2768662,0,,1.268302687,-0.805678828,-1.220276069,-0.244966263,0.967161498,-0.346391088,-0.728928227,0.668478318,-0.435437556,-0.723198033,1.046296329,-0.463890214,-2.189852471,-0.442775506,-1.847976722
1455,463.486044,0,,0.437219857,-1.056884578,-1.669545799,-1.936103206,2.857603009,-1.192967274,-1.034436507,-1.169590679,-1.453705563,0.538668671,-0.872776012,-0.160898815,-1.712015217,-0.673348102,0.295697288
3205,518.8532361,1,2.661315657,-0.45048729,0.738061585,0.048682021,-1.380455275,1.933472815,-0.091389271,1.013202754,-2.335033887,0.898996604,-0.070867626,-0.039278699,-0.20682892,0.606161156,0.661988575,-0.73616344
140,492.0723238,0,,-0.996543804,2.102551025,-1.618391097,-1.97832359,-2.085838422,-0.549640668,-1.571132103,-1.878581758,-2.779904624,0.23407505,-0.791504028,0.009319124,0.419277548,-1.064949979,1.073270206
1711,490.0106447,1,-1.067285927,-0.281874122,-1.00515444,-2.235452662,0.124316049,-0.556841629,-0.552577497,-0.662528851,1.909394221,0.185219157,1.809033259,0.374323747,-0.785131434,0.304326533,0.580223266,-0.90610696
2653,489.6794395,1,-1.115138546,-0.831291145,1.019114289,-0.836365591,-0.609504792,0.611874069,0.531689424,-0.745552116,-1.032354393,-0.117788426,-0.745106379,0.362513839,-1.783700424,0.485551026,1.080392117,-1.643188517
1721,491.4862547,1,-2.222326935,-0.996406493,-0.24179845,-0.107990868,0.780340196,0.479602756,-2.028805365,1.545407834,0.11481424,0.94502319,-0.838493857,0.481744192,-1.59386524,1.065540308,-0.546054583,-0.105074939
4646,503.1979567,1,1.91113738,-0.832460964,0.782993733,0.085547234,-0.618065398,1.61526703,0.097658455,-0.524064428,-0.831500266,-1.791696333,-0.839954119,0.4081944,-0.919838736,-0.70117269,0.163506131,-0.924886933
437,512.8216839,1,3.59066431,0.784393856,2.981359404,0.556724357,0.112722094,2.093509253,-1.54998865,1.681778318,0.38011744,0.233588233,0.241132866,0.803142176,1.352507002,0.783251353,0.603915464,-0.861273203
126,500.5086681,0,,-0.323747925,-0.101307855,0.388196549,0.880690183,3.509379756,-0.488286997,0.173431137,1.829292449,0.580816508,-0.547143548,0.244205165,1.446914353,0.724880301,0.415677241,-1.323362471
4076,517.8572301,0,,1.058222495,-0.65889837,0.252467408,-0.284618178,-1.234192264,-0.88229056,0.85195642,1.107986786,-0.804086397,2.14247496,-0.237628889,-0.696258225,0.505283321,-0.563794352,0.591062315
3119,523.3778486,0,,2.636740655,-1.469730759,-0.435320023,0.984704556,0.49201554,-0.222036388,-1.732892294,-0.348472312,-0.490947207,-0.70036386,0.403772576,0.706810971,1.062509801,0.563183776,-0.865506653
2929,487.7736906,0,,-0.592951315,0.798873242,-0.133793583,-0.544949496,-0.76031219,0.351764189,-0.313922424,0.906629223,-0.738303782,-1.366197205,1.133297475,0.739963553,2.116717966,-0.109631456,0.843110933
2260,491.2882201,0,,-0.539304483,-1.001841781,-0.194597784,0.71439438,1.550030613,0.15942709,0.610096933,0.292172937,0.633194709,1.097706599,0.60528054,-1.405120476,-1.295315219,0.188377202,-0.217172533
4032,499.2464154,0,,2.167191223,0.394397316,0.305884972,0.585601732,0.070966827,-0.666889482,0.258567407,-0.925803353,0.140560831,0.157268891,0.042204457,0.040084356,1.678502919,-1.3733843,-1.637331139
4134,490.5984429,1,2.97092942,0.480000918,0.497382288,-0.679801843,0.566330114,-1.089863393,1.121256342,1.331343766,1.250739821,0.445954908,-0.6009351,-1.829020113,0.26910229,-1.316421333,-0.723561677,2.23715093
3827,498.9475961,1,-0.051693282,0.732005856,-0.3229816,-0.900979046,1.096072021,0.774402021,0.312552372,-1.120607916,0.598221751,1.073065482,-0.975304921,-2.185271971,0.975702752,1.429883585,0.061287258,-1.4501379
1265,502.7019121,0,,0.421464198,-0.237205742,0.127677524,1.363804945,2.395087448,1.02166313,1.114498144,-1.045042003,-0.573451215,-1.518190775,-0.066856733,0.617737921,2.125656721,-0.824863858,0.248328989
3659,508.1419501,0,,0.980783436,0.48514162,0.68140898,-0.176373888,0.971621304,1.023136886,0.148629929,-0.009713928,-0.16972074,1.366290502,-0.116006045,0.429220535,0.024617225,-1.422727688,0.169071813
24,480.9945142,0,,0.042406992,1.321577077,0.209287596,0.074381794,0.544562489,-0.963173748,0.307577057,0.273317401,-0.745480434,0.869629422,1.335256614,-0.687002618,-0.209833352,-0.591734643,0.125546439
3028,526.3697729,1,7.080193166,2.115159561,1.126259667,0.913247446,1.40239937,2.08138049,0.945200744,0.899858065,0.745429804,-0.76644387,0.198224197,-0.848445101,-1.529454506,-1.551968038,0.805739768,0.87930091
2487,493.3785712,1,-0.929151711,0.809385766,-0.191406361,-0.664484517,1.368876335,-0.338656491,-0.896354482,0.257207809,0.24173851,0.334492711,0.009723042,0.03508453,0.132476925,-2.571810194,1.003739226,-0.964629784
54,491.0352418,1,-2.536676981,-0.532217402,-3.01340076,0.55989309,0.16925845,-1.718963555,-0.060593579,0.319491602,0.481335044,0.477223846,1.023865888,-1.183723742,0.853450279,0.832450698,-0.899536831,-0.377480175
1630,470.3950416,1,-0.875750674,0.360789509,0.240550081,-1.099188455,-0.210003184,-1.329029198,0.848426203,0.470560925,0.613172481,-1.432126935,0.102080994,-0.213464196,-1.972568025,0.256586201,-0.407459345,-0.671546857
1171,512.0379715,1,0.577726418,1.963017369,-1.474101455,0.072970544,-0.690499632,-0.706859762,-0.71183944,2.147055964,-1.140574609,-1.473250749,-0.388512783,0.315395381,0.452573881,-0.120367542,0.862701733,0.872326452
934,501.891984,0,,0.151490828,1.721189329,0.870258415,-0.420716716,0.690456173,0.331953544,-1.660575623,0.450677079,-0.775637729,0.024716929,-0.0990795,0.865053553,-0.709926445,-1.210011682,-0.888425702
4608,514.4777291,0,,-0.394616461,-2.069280459,1.085685395,1.535651701,0.355079081,-0.403150211,0.035098468,0.878028101,0.880860439,2.143847883,0.772375074,1.246144946,-0.605139569,0.099044327,-1.603234089
4539,495.019923,0,,-0.919401909,-1.206321793,0.249850977,0.079053581,0.438759113,0.019267473,1.072080385,1.411385061,0.127280968,-1.053688397,-0.68281061,0.811815267,0.702428441,-0.148863563,0.245647401
4568,494.6581875,0,,0.6698176,-1.03399484,0.978703526,-0.036265184,1.128887182,-0.365757277,1.855734786,1.264120375,-0.000549731,0.166025307,-0.762305043,-0.598245343,-0.301470241,0.445043004,-1.579512302
4268,516.7235679,1,3.851054797,0.557126414,1.377538796,1.03168638,-1.138111018,0.113166322,1.308762648,1.087416055,0.413158376,1.399731163,0.142228034,0.424827816,-1.513960872,-0.089473301,0.384045671,0.043674257
3104,493.7471887,1,0.985932728,0.555270521,1.665315543,0.645856572,0.173857277,0.537519827,-0.313144719,0.276165874,-0.508320813,0.575759006,-0.004027144,0.422210475,-1.149299652,0.276724935,0.211790614,-1.026238979
4257,510.3939527,1,3.642163668,1.092510246,1.109504165,0.98680209,0.004274135,-1.510150269,-1.340002344,1.228212911,-0.149467031,-1.039325133,2.337683974,-1.88113766,-0.105365741,-1.249133842,2.648208762,0.388130836
375,527.8046076,1,3.529732039,1.32366575,0.860918435,-0.710379997,0.751713291,-0.283844552,0.914128134,0.20345129,2.357021327,-1.88415935,-2.231883809,1.690110151,1.186623337,2.205013028,-0.175568812,1.60193535
1900,485.3333878,1,-3.00911962,-0.005686334,1.931177998,-0.750453582,-0.983337804,0.471695568,0.151662698,-0.396049194,-1.760171265,-0.434560168,0.783750029,-0.169722833,-0.349675625,2.217070833,0.338149858,0.464266508
1751,489.7234217,1,-6.984590855,-1.350370284,-1.820859768,-0.852306076,-1.25249676,0.314623628,-1.07174132,-1.835093218,-0.369184096,0.893795915,0.280097778,1.814710883,0.578787934,-0.534124266,-0.019290044,-1.275443576
3944,493.2955632,0,,-2.301609501,1.044754816,0.081870015,1.062979744,-2.36414299,0.519150938,0.903545971,0.761089889,0.99806454,0.686284609,-0.690672793,0.537986456,-0.04928746,2.190545058,-0.117557376
1029,514.5262288,0,,0.841858156,-2.007266481,1.597488063,1.199986539,-0.190876049,-1.822787703,0.604767496,0.883881898,-1.159533795,0.407441265,2.013199241,1.285701669,1.452521821,0.794056672,-0.464680607
463,496.2295854,1,0.148500545,0.484548085,1.370960587,-0.75107068,-2.044402154,0.644301972,-0.811841248,0.872876232,0.316763646,-0.151208251,-1.388295152,0.805533794,1.57249049,-0.360707968,0.843669038,0.84025661
4761,497.5149609,0,,0.517290727,0.839581999,0.277912322,-0.025319876,-0.248215027,1.098291291,0.583502134,-0.049316414,-0.848083654,-0.578284364,-1.351093249,0.373733558,1.547371556,0.731934589,-0.778270409
599,489.8841684,1,-1.829792757,0.722085403,-0.588146957,0.260654204,0.455538467,-1.345172656,0.467383441,-1.553818655,-1.494809058,-0.612447572,-0.19109548,0.399214144,-1.003357788,-0.88235233,-0.954175168,-0.14952616
4909,516.5827279,0,,1.685858243,-0.912105045,-2.403757348,0.772817613,-1.819469206,-0.388767705,0.219685072,0.538142144,-0.859233348,0.135469202,0.562378326,1.910427464,0.274812992,1.018934572,1.139751332
2583,493.1067961,1,-0.981348479,-1.861645453,1.083942964,0.680743723,0.148304843,0.774978941,0.372949187,-1.009763886,-1.376238259,0.193864805,0.036389843,1.690922233,0.509785368,-1.079512457,0.974058939,0.764637977
3610,517.4935176,1,3.555405011,0.929765395,0.337780611,-0.699562476,-0.153216719,1.206602096,1.14482331,0.55106447,-0.612798103,0.648983901,-0.685757477,1.906218444,0.766622042,-1.202355692,-0.01700381,2.257827261
3546,468.8756942,1,-2.854075325,-1.89906991,0.851627079,1.018396204,-2.533820571,-0.672277424,1.061320083,-1.374392641,2.035551789,-0.295032081,0.85211078,-1.357129568,-1.159681028,0.122012609,0.785933341,-0.406843192
1772,493.0382186,1,-3.422052389,-1.330167762,-0.298744987,-0.017129466,-0.049200872,0.559281803,-0.754706952,0.144889142,-0.505722005,1.70579952,0.29831617,0.591850159,-0.751398961,-0.083269165,0.644145101,-0.804826243
2155,483.2263328,1,-3.6007068,-1.119822852,-1.527473911,-1.694772631,-1.77099856,-0.161655827,0.401878494,0.544404038,-1.163049,0.773031037,1.116804698,1.068352111,0.924415029,0.96278348,0.80960914,-0.438188789
1425,506.4054047,1,0.697620136,-0.179860277,0.254056644,1.002526839,-0.203531326,-0.578418649,-0.234624364,-0.247373219,0.00099853,-0.064800555,0.188544513,-0.151054356,-1.21917649,0.288143148,-0.201878621,-0.759325311
2416,480.6620273,0,,-0.098840423,-1.761169624,0.974083408,0.707728348,-0.01369292,-1.468970776,-0.266558203,1.83898724,-1.23053624,0.522758983,-1.445612121,-0.455081987,0.19777631,0.032521237,0.726126394
1816,507.185617,0,,-0.50811639,-2.056020566,0.702022399,0.157640577,1.117398144,1.247374497,2.252752591,1.627846747,-0.58376821,-1.071259122,1.633837599,-1.606736359,0.997686901,0.499773252,1.445821256
2709,502.1537072,1,0.67753004,0.064465961,1.111017893,-1.376188521,0.741145668,1.069672269,0.112784729,0.229059419,-1.179948601,0.826642865,0.332770882,-0.06855121,-0.676964322,1.605953632,-0.087623442,0.023577515
2481,512.2662596,1,3.532660057,-1.52040066,2.081796569,-0.524801206,0.47679889,1.190714966,0.809631162,0.019004446,1.182434845,-0.376841315,-0.221919094,-0.74688725,-1.388970148,0.768218178,-1.933740234,-1.011880309
287,492.6943741,0,,-1.668173051,0.261841914,0.525101395,0.326147502,1.201369867,0.913874069,0.065057636,0.440642966,-0.067479589,1.017331024,0.370358122,0.655490235,-1.613981978,0.694263946,-2.153211167
2059,489.7602977,0,,-1.242455981,0.104155637,1.695913684,-0.827153076,-0.142908776,0.802630889,1.42522525,1.21411234,2.248605016,1.600386127,0.727228855,1.117963981,-1.443678951,0.8835809,-1.172122166
3423,509.0716221,1,1.05566655,-0.522895387,0.265042791,1.397065197,-0.018379984,-1.179523583,-0.159183234,-0.6681418,1.547574181,1.234533713,-0.832314426,0.42918628,-1.195490976,-0.765043778,-1.164619808,1.09106592
2368,498.2895581,0,,1.10743482,0.86158827,-1.64420989,-0.612548884,-0.127485961,-0.717989334,0.664325912,0.579884872,0.373400238,-0.101299973,0.522711936,-1.08506403,-0.293050471,-0.137728039,0.500808732
4561,529.8930956,1,0.805860012,-1.110265167,1.581840043,-0.043507809,0.462393934,-0.071500367,0.594736723,-1.978825972,0.444770469,-0.240602284,1.01735384,0.53202184,-0.514174055,-1.797751898,1.242324709,-0.799577448
786,489.9047648,1,-6.115632183,-1.775615733,-0.895271657,-1.061394596,1.175468191,-1.760783881,-0.720449725,0.293745056,-2.088017438,0.36519815,0.289106825,-0.119628666,1.898600808,0.58629592,0.798078672,0.854325924
2553,484.1150907,0,,-0.972497806,0.035038992,-0.532023576,0.921628787,-0.251722899,0.472237732,-0.187920067,-0.156899067,-0.116467684,0.159366625,-1.283571269,0.334352223,-1.61653192,-1.285992286,1.12228739
3139,516.5411368,1,0.702742222,0.397866341,-1.798137061,-0.084782565,-0.41565162,-0.235208262,-0.099931353,-0.671814011,-0.210668771,0.481062288,-0.394362382,-1.804624843,1.31668801,0.273005317,0.194874529,-0.278750188
4666,534.5452582,0,,1.364298218,-1.092188448,0.673121206,0.502622711,1.44310749,1.146307557,-0.668018924,0.287596646,-0.605939379,0.318777861,-0.328471124,0.90574821,-0.507369064,-0.433192128,-0.14011396
4582,498.2030203,1,1.371667738,-1.604106675,2.416371852,0.576028114,0.463879817,-0.25659152,0.42498576,-1.164779153,0.310208963,0.260428284,-0.19682933,-0.486857777,-0.793529656,-0.233495687,-0.731969875,1.071057395
2302,502.1482655,0,,-0.429060558,1.213657225,0.14396328,-1.107831109,-1.170218626,0.935191515,1.482120917,0.732197181,1.691834521,1.522742032,0.698263662,-0.058878053,2.808972563,0.733320967,-0.037044131
3619,496.5823099,1,-0.759382735,0.095045935,1.585142796,-0.776002582,0.855218312,1.7112595,1.450324089,-2.715271921,0.972551679,0.685390109,0.29044749,-0.562185856,-0.675292839,-0.315523815,1.017488681,1.477492254
3657,509.0479303,1,1.128685076,-1.972348166,-0.121022678,-1.076031406,0.233869912,-0.459357,1.685260541,1.70514028,-1.016060963,-1.570122348,-0.403028077,-2.020270005,0.304938347,-0.675685963,0.1709107,-0.738459977
2100,475.3972339,0,,-1.145834489,-0.177754123,-0.178304179,0.786237156,-2.227780022,0.474903937,-0.486266111,1.33476035,-1.368978318,-0.389626956,-1.805035343,-0.63757432,-0.531513647,-0.916965868,-0.895485808
3120,474.339888,0,,-0.20437897,-1.154460241,0.80578289,-1.048511118,0.078265359,0.267974758,-0.047311416,0.315204134,1.095068235,-0.243143704,0.370491854,-0.53096557,1.615120092,1.28785836,-0.222178016
3924,503.6874423,0,,1.007533602,-2.318012711,0.667303084,-1.638805773,-0.727610934,-0.696977962,-1.88540949,-0.051442486,-0.667660459,-0.927439313,0.864732479,-0.669003901,1.436681513,0.55265727,-0.0418154
30,504.3383481,1,2.874480202,-0.475868398,0.593560296,-0.870124443,-0.385265018,-0.172021187,1.729261754,-0.84624868,-0.105251355,-0.420207129,0.79616559,0.79372756,-0.410720505,-0.866066598,-1.071615508,0.039212246
544,497.9958001,0,,-0.666530766,-0.352384204,1.083636504,-0.510456297,-0.524509542,1.455901997,0.219765901,0.901551451,-0.171130965,0.498865213,-0.391996525,-1.26200981,0.823506243,-2.652320526,0.093506015
1217,492.2149015,0,,0.752530637,1.755508482,0.615780425,1.818819433,-0.997326714,2.054213802,0.536831371,-1.554789452,-1.633346905,-0.64939993,-1.182922162,0.194397258,-0.024505164,0.251815643,2.845997664
4293,483.4463655,0,,-2.359652769,0.743508255,-1.594955131,0.009336635,-0.196530152,0.783047375,-0.251568265,0.441134028,-0.370633072,0.19149755,0.741162241,0.689100386,-0.859062576,-0.508982782,0.488048671
3621,499.3828171,0,,0.618569989,-1.191481621,-1.60976814,0.848652919,-0.727208292,-0.111484559,0.495269384,-0.743975194,-0.729550348,0.237186674,0.357059704,1.280000202,0.22676115,-0.434225531,-0.099896582
3056,521.3768824,1,1.308645712,-0.299712208,1.559715422,-0.023071288,-0.514184359,0.520560059,-1.502172637,-0.623040984,-0.590187822,-1.20767646,0.462325181,-1.264739783,1.082017089,2.512100457,-0.436605005,-0.582471654
3317,517.1265028,0,,-0.603165257,1.863170659,1.099746243,-0.178178908,-0.075304726,-0.760238848,-0.70981431,0.794909697,-0.911755098,0.873638017,-1.400013481,-0.181955986,0.75227064,-0.473865229,0.045108373
982,499.9041297,0,,0.065420901,-0.364084398,0.052878452,0.91388428,0.371741041,-0.469955506,-0.779559457,-1.418099928,0.746847351,2.021697949,1.481609927,-1.126823546,0.465887762,-0.282958331,-0.145410337
3636,512.8720557,0,,-0.914969612,0.27106868,0.769903921,-0.283616469,-0.730537726,-0.265126302,0.079570262,-0.942612522,1.219216436,-0.008162164,1.799314507,-0.378585543,-0.622838319,-0.991371256,0.2755844
275,506.0031256,1,4.03832747,1.406645372,1.853754521,-1.372596046,-0.581008832,0.840959028,0.393344089,1.395407364,-0.394917117,-0.005957159,-0.342264139,-0.163870887,-0.35591373,-2.001923216,0.556103265,0.757298209
4731,514.2258082,0,,-0.478598371,0.830136783,-1.770862707,-0.361274194,-0.966414993,-0.545654627,0.340895965,0.033434294,-0.266040109,-0.405352897,-0.877911894,0.722148846,0.565621718,0.759083655,0.60522753
1529,521.9976488,1,-1.764393496,-1.027064527,-1.180597072,0.495436073,-0.287068774,-0.235867868,-0.779412226,-0.101053753,-1.703041943,0.16873176,0.457846229,-0.450334051,0.331838157,-1.993290131,1.410902228,0.669149563
2847,498.5659932,1,1.063707114,0.598913245,1.272770191,0.758036655,0.93322033,0.661986264,-0.98328543,0.357798739,-0.546722548,-0.315254374,-0.61601961,-0.289466825,-2.576792531,-0.002418921,-0.291856184,0.21484284
